owner,id,price
0x6088c0bf7008154732d4dae756623a97a2d1c49b,7118,12.0
0x34cc31367cbcbe357fd6a1d470bc914d8840dcb7,8537,500.0
0x8e4386f0aa4d8027c28a19a4289ddeacca944a27,261,13.0
0x2d89cc4e013db2908b877c51d39ff63982761c96,282,24.0
0xfe1cb37f242cd182387245539aa706d92fe491c4,7697,18.0
0xc6893eeb690596e44f6c8668990a5cd7b8b1cedb,307,13.5
0xc6893eeb690596e44f6c8668990a5cd7b8b1cedb,9567,14.0
0xc6893eeb690596e44f6c8668990a5cd7b8b1cedb,6686,15.0
0xc6893eeb690596e44f6c8668990a5cd7b8b1cedb,1730,25.0
0xc6893eeb690596e44f6c8668990a5cd7b8b1cedb,8726,10.8
0xc6893eeb690596e44f6c8668990a5cd7b8b1cedb,9040,11.8
0xc6893eeb690596e44f6c8668990a5cd7b8b1cedb,1816,10.0
0xc6893eeb690596e44f6c8668990a5cd7b8b1cedb,623,40.0
0xc6893eeb690596e44f6c8668990a5cd7b8b1cedb,2154,20.0
0x4c7c1112712d845b282fe272fb46bd2410276ed5,308,70.0
0xcba88d0e47673352bdbe3ce9788df97bafdc7dde,5184,9.9
0x29664e652ca8f8f2d95de3b33cc0ae7247fc0aa9,2704,13.5
0x29664e652ca8f8f2d95de3b33cc0ae7247fc0aa9,7569,13.99
